
[parse_sam] # Query: 0 len=1163
CUFF.3757.1: no touched! length 2241
CUFF.3758.1: no touched! length 2719
CUFF.3759.1: no touched! length 2147
CUFF.3760.1: no touched! length 2219
CUFF.3761.1: no touched! length 4498
CUFF.3762.1: no touched! length 1706
CUFF.3763.1: no touched! length 1525
CUFF.3764.1: no touched! length 3084
CUFF.3765.1: no touched! length 3673
CUFF.3766.1: no touched! length 958
CUFF.3767.1: no touched! length 1887
CUFF.3768.1: no touched! length 1601
CUFF.3769.1: no touched! length 704
CUFF.3770.1: no touched! length 4376
CUFF.3771.1: no touched! length 5440
CUFF.3772.1: no touched! length 5613
CUFF.3773.1: no touched! length 2335
CUFF.3774.1: no touched! length 1631
CUFF.3775.1: no touched! length 3278
CUFF.3776.1: no touched! length 1230
CUFF.3777.1: no touched! length 5253
CUFF.3778.1: no touched! length 1510
CUFF.3779.1: no touched! length 1953
CUFF.3780.1: no touched! length 2317
CUFF.3781.1: no touched! length 463
CUFF.3782.1: no touched! length 932
CUFF.3783.1: no touched! length 3289
CUFF.3784.1: no touched! length 796
CUFF.3785.1: no touched! length 955
CUFF.3786.1: no touched! length 3169
CUFF.3787.1: no touched! length 1561
CUFF.3788.1: no touched! length 3416
CUFF.3789.1: no touched! length 1748
CUFF.3790.1: no touched! length 8590
CUFF.3791.1: no touched! length 7295
CUFF.3792.1: no touched! length 543
CUFF.3793.1: no touched! length 1697
CUFF.3794.1: no touched! length 3765
CUFF.3795.1: no touched! length 3184
CUFF.3796.1: no touched! length 852
CUFF.3797.1: no touched! length 1972
CUFF.3798.1: no touched! length 1234
CUFF.3799.1: no touched! length 2088
CUFF.3800.1: no touched! length 362
CUFF.3801.1: no touched! length 1315
CUFF.3802.1: no touched! length 1656
CUFF.3803.1: no touched! length 1418
CUFF.3804.1: no touched! length 1605
CUFF.3805.1: no touched! length 1446
CUFF.3806.1: no touched! length 6179
CUFF.3807.1: no touched! length 6070
CUFF.3808.1: no touched! length 1375
CUFF.3809.1: no touched! length 1034
CUFF.3810.1: no touched! length 871
CUFF.3811.1: no touched! length 3453
CUFF.3812.1: no touched! length 1256
CUFF.3813.1: no touched! length 5686
CUFF.3814.1: no touched! length 1868
CUFF.3815.1: no touched! length 2262
CUFF.3816.1: no touched! length 6005
CUFF.3817.1: no touched! length 7110
CUFF.3818.1: no touched! length 761
CUFF.3819.1: no touched! length 2164
CUFF.3820.1: no touched! length 3726
CUFF.3821.1: no touched! length 3472
CUFF.3822.1: no touched! length 785
CUFF.3823.1: no touched! length 3846
CUFF.3824.1: no touched! length 1461
CUFF.3825.1: no touched! length 2226
CUFF.3826.1: no touched! length 3866
CUFF.3827.1: no touched! length 3746
CUFF.3828.1: no touched! length 3536
CUFF.3829.1: no touched! length 996
CUFF.3830.1: no touched! length 1211
CUFF.3831.1: no touched! length 1804
CUFF.3832.1: no touched! length 1654
CUFF.3833.1: no touched! length 2091
CUFF.3834.1: no touched! length 751
CUFF.3835.1: no touched! length 1077
CUFF.3836.1: no touched! length 5242
CUFF.3837.1: no touched! length 4676
CUFF.3838.1: no touched! length 1066
CUFF.3839.1: no touched! length 2097
CUFF.3840.1: no touched! length 1757
CUFF.3841.1: no touched! length 3593
CUFF.3842.1: no touched! length 3564
CUFF.3843.1: no touched! length 2382
CUFF.3844.1: no touched! length 4808
CUFF.3845.1: no touched! length 2426
CUFF.3846.1: no touched! length 3881
CUFF.3847.1: no touched! length 677
CUFF.3848.1: no touched! length 3480
CUFF.3849.1: no touched! length 2357
CUFF.3850.1: no touched! length 4313
CUFF.3851.1: no touched! length 433
CUFF.3852.1: no touched! length 1104
CUFF.3853.1: no touched! length 4083
CUFF.3854.1: no touched! length 2281
CUFF.3855.1: no touched! length 3821
CUFF.3856.1: no touched! length 789
CUFF.3857.1: no touched! length 2791
CUFF.3858.1: no touched! length 1324
CUFF.3859.1: no touched! length 2490
CUFF.3860.1: no touched! length 5239
CUFF.3861.1: no touched! length 1704
CUFF.3862.1: no touched! length 2434
CUFF.3863.1: no touched! length 3820
CUFF.3864.1: no touched! length 1000
CUFF.3865.1: no touched! length 355
CUFF.3866.1: no touched! length 3371
CUFF.3867.1: no touched! length 2374
CUFF.3868.1: no touched! length 2193
CUFF.3869.1: no touched! length 2224
CUFF.3870.1: no touched! length 4100
CUFF.3871.1: no touched! length 1110
CUFF.3872.1: no touched! length 2585
CUFF.3873.1: no touched! length 1392
[cal_ass_n50] [0] 1163: 1163 / 0 

