0:355:[11873,12227]
4786:171:[31899500,31899670]
4787:92:[31901824,31901915]
4788:143:[31902243,31902385]
4789:220:[31905813,31906032]
4790:618:[31906910,31907527]
4793:966:[31886659,31887624]
4794:36:[31888719,31888754]
4782:163:[31896539,31896701]
4783:192:[31897529,31897720]
4784:81:[31898176,31898256]
4785:139:[31898622,31898760]
4786:171:[31899500,31899670]
4787:92:[31901824,31901915]
4788:143:[31902243,31902385]
4789:220:[31905813,31906032]
4790:618:[31906910,31907527]
4795:253:[31886659,31886911]
4782:163:[31896539,31896701]
4783:192:[31897529,31897720]
4784:81:[31898176,31898256]
4785:139:[31898622,31898760]
4786:171:[31899500,31899670]
4787:92:[31901824,31901915]
4788:143:[31902243,31902385]
4789:220:[31905813,31906032]
4790:618:[31906910,31907527]
4796:170:[31971838,31972007]
4797:149:[31973034,31973182]
4798:852:[31973316,31974167]
4799:403:[31984035,31984437]
4800:119:[31986546,31986664]
4801:2222:[31987625,31989846]
4802:112:[32042085,32042196]
4803:326:[32042734,32043059]
4804:65:[32044804,32044868]
4805:94:[32048749,32048842]
4806:116:[32049061,32049176]
4807:125:[32050278,32050402]
4808:152:[32050486,32050637]
4809:191:[32050751,32050941]
4810:47:[32051040,32051086]
4811:125:[32051353,32051477]
4812:47:[32052310,32052356]
4813:849:[32052439,32053287]
4802:112:[32042085,32042196]
4803:326:[32042734,32043059]
4804:65:[32044804,32044868]
4806:116:[32049061,32049176]
4807:125:[32050278,32050402]
4808:152:[32050486,32050637]
4809:191:[32050751,32050941]
4810:47:[32051040,32051086]
4811:125:[32051353,32051477]
4812:47:[32052310,32052356]
4813:849:[32052439,32053287]
4814:45:[32043745,32043789]
4804:65:[32044804,32044868]
4805:94:[32048749,32048842]
4806:116:[32049061,32049176]
4807:125:[32050278,32050402]
4808:152:[32050486,32050637]
4809:191:[32050751,32050941]
4810:47:[32051040,32051086]
4811:125:[32051353,32051477]
4812:47:[32052310,32052356]
4813:849:[32052439,32053287]
4815:183:[32083300,32083482]
4816:62:[32084356,32084417]
4817:342:[32084651,32084992]
4818:180:[32085132,32085311]
4819:245:[32086443,32086687]
4820:117:[32087077,32087193]
4821:228:[32089123,32089350]
4822:123:[32090597,32090719]
4823:530:[32092390,32092919]
4824:982:[32095462,32096443]
4825:145:[32098095,32098239]
4826:157:[32098759,32098915]
4827:302:[32100822,32101123]
4828:398:[32110441,32110838]
4824:982:[32095462,32096443]
4825:145:[32098095,32098239]
4826:157:[32098759,32098915]
4828:398:[32110441,32110838]
4824:982:[32095462,32096443]
4825:145:[32098095,32098239]
4826:157:[32098759,32098915]
4827:302:[32100822,32101123]
4829:239:[32109980,32110218]
4830:608:[32117847,32118454]
4831:79:[32119199,32119277]
4832:178:[32119467,32119644]
4833:68:[32120392,32120459]
4834:190:[32120914,32121103]
4835:46:[32122000,32122045]
4836:37:[32122633,32122669]
4837:91:[32124088,32124178]
4838:52:[32124514,32124565]
4839:55:[32126185,32126239]
4840:55:[32126666,32126720]
4841:46:[32127014,32127059]
4842:46:[32127260,32127305]
4843:55:[32127934,32127988]
4844:73:[32128187,32128259]
4845:64:[32130772,32130835]
4846:37:[32131183,32131219]
4847:55:[32131482,32131536]
4848:46:[32131637,32131682]
4849:55:[32133175,32133229]
4850:55:[32133765,32133819]
4851:55:[32134402,32134456]
4852:46:[32136202,32136247]
4853:46:[32137215,32137260]
4854:88:[32138016,32138103]
4855:43:[32138196,32138238]
4856:118:[32138324,32138441]
4857:34:[32140607,32140640]
4858:55:[32140858,32140912]
4859:55:[32145232,32145286]
4860:49:[32145404,32145452]
4861:61:[32145642,32145702]
4862:28:[32146505,32146532]
4863:46:[32146623,32146668]
4864:70:[32148534,32148603]
4865:55:[32148794,32148848]
4866:37:[32148934,32148970]
4867:43:[32149307,32149349]
4868:55:[32149550,32149604]
4869:124:[32149709,32149832]
4870:109:[32150123,32150231]
4871:37:[32150421,32150457]
4872:133:[32151239,32151371]
4873:46:[32151691,32151736]
4874:37:[32151844,32151880]
4875:37:[32154067,32154103]
4876:112:[32154461,32154572]
4877:37:[32154650,32154686]
4878:112:[32155341,32155452]
4879:28:[32155967,32155994]
4880:46:[32156129,32156174]
4881:40:[32156788,32156827]
4882:97:[32157017,32157113]
4883:46:[32157198,32157243]
4884:64:[32157605,32157668]
4885:37:[32158074,32158110]
4886:46:[32158198,32158243]
4887:43:[32158367,32158409]
4888:64:[32158692,32158755]
4889:28:[32159744,32159771]
4890:37:[32160786,32160822]
4891:28:[32161361,32161388]
4892:55:[32161688,32161742]
4893:127:[32162563,32162689]
4894:82:[32162820,32162901]
4895:268:[32163506,32163773]
4896:125:[32164083,32164207]
4897:119:[32165413,32165531]
4898:76:[32165641,32165716]
4899:108:[32167721,32167828]
4900:332:[32169437,32169768]
4901:490:[32192717,32193206]
4902:58:[32193625,32193682]
4903:100:[32193782,32193881]
4904:37:[32194198,32194234]
4905:621:[32196400,32197020]
4906:41:[32197715,32197755]
4907:97:[32198117,32198213]
4908:173:[32198572,32198744]
4909:100:[32200783,32200882]
4910:87:[32201180,32201266]
4911:68:[32201427,32201494]
4912:71:[32201921,32201991]
4913:152:[32202173,32202324]
4914:104:[32203029,32203132]
4915:105:[32203252,32203356]
4916:128:[32203800,32203927]
4917:45:[32204187,32204231]
4918:107:[32204432,32204538]
4919:329:[32204908,32205236]
4920:110:[32205526,32205635]
4921:70:[32205710,32205779]
4922:196:[32205947,32206142]
4923:108:[32206973,32207080]
4924:103:[32207224,32207326]
4925:169:[32207400,32207568]
4926:166:[32207653,32207818]
4927:166:[32208438,32208603]
4928:166:[32209793,32209958]
4929:85:[32210248,32210332]
4930:818:[32221599,32222416]
4931:82:[32222801,32222882]
4932:131:[32222982,32223112]
4933:165:[32229484,32229648]
4934:77:[32224260,32224336]
4935:869:[32256024,32256892]
4936:188:[32257815,32258002]
4937:91:[32258278,32258368]
4938:152:[32258878,32259029]
4939:152:[32259347,32259498]
4940:113:[32259724,32259836]
4941:127:[32262190,32262316]
4942:118:[32263807,32263924]
4943:161:[32264042,32264202]
4944:86:[32265001,32265086]
4945:56:[32265409,32265464]
4946:127:[32265616,32265742]
4947:178:[32266041,32266218]
4948:43:[32267264,32267306]
4949:1423:[32279551,32280973]
4950:20:[32281561,32281580]
4951:2541:[32372021,32374561]
4952:76:[32375638,32375713]
4953:132:[32377296,32377427]
4954:690:[32384570,32385259]
4951:2541:[32372021,32374561]
4953:132:[32377296,32377427]
4955:94:[32381495,32381588]
4954:690:[32384570,32385259]
4951:2541:[32372021,32374561]
4952:76:[32375638,32375713]
4953:132:[32377296,32377427]
4955:94:[32381495,32381588]
4954:690:[32384570,32385259]
4956:402:[32403587,32403988]
4957:489:[32479490,32479978]
4958:126:[32495898,32496023]
4959:118:[32497124,32497241]
4960:148:[32498788,32498935]
4961:135:[32502510,32502644]
4962:203:[32503435,32503637]
4963:69:[32504152,32504220]
4964:60:[32505115,32505174]
4965:1346:[32508127,32509472]
4966:151:[32538502,32538652]
4967:128:[32540551,32540678]
4968:221:[32541203,32541423]
4969:85:[32542363,32542447]
4970:156:[32542764,32542919]
4971:338:[32557275,32557612]
4972:189:[32560384,32560572]
4973:122:[32566042,32566163]
4974:437:[32568031,32568467]
4975:93:[32573643,32573735]
4976:135:[32620188,32620322]
4977:94:[32622453,32622546]
4978:101:[32622946,32623046]
4979:96:[32623867,32623962]
4980:133:[32625000,32625132]
4981:90:[32626215,32626304]
4982:101:[32627547,32627647]
4983:165:[32627961,32628125]
4984:80:[32628835,32628914]
4985:127:[32631705,32631831]
4986:129:[32632769,32632897]
4987:180:[32635482,32635661]
4988:5862:[32636307,32642168]
4989:34:[32645344,32645377]
4990:202:[32645914,32646115]
4991:337:[32646842,32647178]
4992:93:[32650125,32650217]
4993:172:[32653554,32653725]
4994:196:[32655655,32655850]
4995:121:[32657911,32658031]
4996:76:[32658257,32658332]
4997:94:[32658808,32658901]
4998:97:[32659665,32659761]
4999:3385:[32660502,32663886]
5000:110:[32666201,32666310]
5001:188:[32667513,32667700]
5002:168:[32669479,32669646]
5003:195:[32669786,32669980]
5004:24:[32670198,32670221]
5005:198:[32670794,32670991]
5006:330:[32671235,32671564]
5007:145:[32671754,32671898]
5008:254:[32672109,32672362]
5009:120:[32672602,32672721]
5010:1449:[32672840,32674288]
5011:90:[32671235,32671324]
5007:145:[32671754,32671898]
5008:254:[32672109,32672362]
5009:120:[32672602,32672721]
5010:1449:[32672840,32674288]
5012:267:[32674694,32674960]
5013:53:[32676872,32676924]
5014:78:[32677361,32677438]
5015:133:[32677670,32677802]
5016:148:[32678090,32678237]
5017:41:[32678354,32678394]
5018:137:[32680397,32680533]
5019:105:[32681040,32681144]
5020:396:[32681402,32681797]
5021:752:[32681797,32682548]
5022:94:[32682859,32682952]
5023:68:[32686731,32686798]
5024:153:[32687467,32687619]
5025:20:[32687907,32687926]
5026:76:[32687970,32688045]
5027:94:[32688138,32688231]
5028:89:[32689634,32689722]
5029:67:[32690010,32690076]
5030:151:[32691771,32691921]
5031:129:[32692003,32692131]
5032:112:[32694099,32694210]
5033:91:[32694327,32694417]
5034:75:[32694735,32694809]
5035:94:[32696527,32696620]
5036:491:[32696715,32697205]
5037:311:[32697260,32697570]
5038:144:[32697642,32697785]
5039:112:[32700304,32700415]
5040:260:[32700552,32700811]
5041:132:[32704895,32705026]
5042:797:[32705469,32706265]
5043:575:[32706737,32707311]
5044:467:[32712817,32713283]
5045:491:[32713971,32714461]
5046:134:[32716839,32716972]
5047:111:[32739925,32740035]
5048:83:[32740337,32740419]
5049:92:[32740593,32740684]
5050:100:[32740921,32741020]
5051:105:[32741169,32741273]
5052:151:[32741514,32741664]
5053:154:[32741937,32742090]
5054:181:[32742207,32742387]
5055:78:[32745271,32745348]
5056:155:[32745441,32745595]
5057:133:[32745679,32745811]
5058:653:[32751114,32751766]
5059:117:[32739711,32739827]
5047:111:[32739925,32740035]
5048:83:[32740337,32740419]
5049:92:[32740593,32740684]
5050:100:[32740921,32741020]
5051:105:[32741169,32741273]
5052:151:[32741514,32741664]
5053:154:[32741937,32742090]
5054:181:[32742207,32742387]
5055:78:[32745271,32745348]
5056:155:[32745441,32745595]
5057:133:[32745679,32745811]
5058:653:[32751114,32751766]
5060:113:[32757707,32757819]
5061:114:[32768221,32768334]
5062:119:[32782265,32782383]
5063:76:[32790079,32790154]
5064:140:[32792539,32792678]
5065:143:[32793136,32793278]
5066:94:[32794668,32794761]
5067:110:[32796178,32796287]
5068:142:[32796368,32796509]
5069:110:[32797074,32797183]
5070:132:[32797276,32797407]
5071:154:[32797690,32797843]
5072:50:[32798301,32798350]
5073:608:[32798617,32799224]
5074:1260:[32799439,32800698]
5075:288:[32801547,32801834]
5076:267:[32826870,32827136]
5077:148:[32827330,32827477]
5078:287:[32827558,32827844]
5079:587:[32827861,32828447]
5080:730:[32829195,32829924]
5081:1552:[32830704,32832255]
5082:105:[32834047,32834151]
5083:481:[32841862,32842342]
5084:80:[32843570,32843649]
5085:70:[32843815,32843884]
5086:117:[32844324,32844440]
5087:56:[32846814,32846869]
5088:169:[32849430,32849598]
5089:118:[32852379,32852496]
5090:62:[32859680,32859741]
5091:59:[32860004,32860062]
5081:1552:[32830704,32832255]
5082:105:[32834047,32834151]
5083:481:[32841862,32842342]
5084:80:[32843570,32843649]
5085:70:[32843815,32843884]
5086:117:[32844324,32844440]
5087:56:[32846814,32846869]
5090:62:[32859680,32859741]
5091:59:[32860004,32860062]
5081:1552:[32830704,32832255]
5082:105:[32834047,32834151]
5083:481:[32841862,32842342]
5084:80:[32843570,32843649]
5085:70:[32843815,32843884]
5086:117:[32844324,32844440]
5087:56:[32846814,32846869]
5089:118:[32852379,32852496]
5090:62:[32859680,32859741]
5091:59:[32860004,32860062]
5081:1552:[32830704,32832255]
5082:105:[32834047,32834151]
5083:481:[32841862,32842342]
5084:80:[32843570,32843649]
5085:70:[32843815,32843884]
5086:117:[32844324,32844440]
5087:56:[32846814,32846869]
5092:220:[32849430,32849649]
5089:118:[32852379,32852496]
5090:62:[32859680,32859741]
5091:59:[32860004,32860062]
5093:50:[32930657,32930706]
5094:1033:[32936184,32937216]
5095:180:[32946491,32946670]
5096:2759:[32950701,32953459]
5097:403:[33004771,33005173]
5098:83:[33019059,33019141]
5099:825:[33058531,33059355]
5100:171:[33060654,33060824]
5101:5856:[33065687,33071542]
5102:244:[33087306,33087549]
5103:38:[33093108,33093145]
5104:54:[33097427,33097480]
5105:84:[33099245,33099328]
5106:123:[33099551,33099673]
5107:26:[33100368,33100393]
5108:153:[33116033,33116185]
5109:176:[33116748,33116923]
5110:146:[33117517,33117662]
5111:147:[33123027,33123173]
5112:175:[33133825,33133999]
5113:117:[33134339,33134455]
5114:162:[33134572,33134733]
5115:128:[33134831,33134958]
5116:79:[33135086,33135164]
5117:78:[33138050,33138127]
5118:59:[33138242,33138300]
5119:112:[33138391,33138502]
5120:6573:[33145240,33151812]
5109:176:[33116748,33116923]
5121:149:[33117514,33117662]
5111:147:[33123027,33123173]
5112:175:[33133825,33133999]
5113:117:[33134339,33134455]
5114:162:[33134572,33134733]
5115:128:[33134831,33134958]
5116:79:[33135086,33135164]
5117:78:[33138050,33138127]
5118:59:[33138242,33138300]
5119:112:[33138391,33138502]
5120:6573:[33145240,33151812]
5122:76:[33116958,33117033]
5121:149:[33117514,33117662]
5111:147:[33123027,33123173]
5112:175:[33133825,33133999]
5113:117:[33134339,33134455]
5114:162:[33134572,33134733]
5115:128:[33134831,33134958]
5116:79:[33135086,33135164]
5117:78:[33138050,33138127]
5118:59:[33138242,33138300]
5119:112:[33138391,33138502]
5120:6573:[33145240,33151812]
5123:1956:[33145506,33147461]
5124:126:[33149858,33149983]
5125:1181:[33160465,33161645]
5126:154:[33168208,33168361]
5123:1956:[33145506,33147461]
5127:81:[33149610,33149690]
5124:126:[33149858,33149983]
5125:1181:[33160465,33161645]
5126:154:[33168208,33168361]
5128:280:[33207511,33207790]
5129:172:[33233387,33233558]
5130:57:[33233662,33233718]
5131:125:[33234252,33234376]
5132:115:[33235273,33235387]
5133:2563:[33235480,33238042]
5134:2107:[33238465,33240571]
5135:195:[33231234,33231428]
5129:172:[33233387,33233558]
5130:57:[33233662,33233718]
5131:125:[33234252,33234376]
5132:115:[33235273,33235387]
5133:2563:[33235480,33238042]
5134:2107:[33238465,33240571]
5135:195:[33231234,33231428]
5129:172:[33233387,33233558]
5130:57:[33233662,33233718]
5131:125:[33234252,33234376]
5134:2107:[33238465,33240571]
5136:854:[33240839,33241692]
5137:143:[33244982,33245124]
5138:195:[33245685,33245879]
5139:99:[33246648,33246746]
5140:137:[33248004,33248140]
5141:87:[33251962,33252048]
5142:137:[33252540,33252676]
5143:94:[33256762,33256855]
5144:82:[33263363,33263444]
5145:131:[33272082,33272212]
5146:177:[33276191,33276367]
5147:148:[33276511,33276658]
5148:846:[33282788,33283633]
5149:159:[33283042,33283200]
5150:118:[33290913,33291030]
5151:834:[33291698,33292531]
5152:90:[33293593,33293682]
5153:105:[33295564,33295668]
5154:89:[33318679,33318767]
5155:2957:[33321524,33324480]
5156:173:[33283118,33283290]
5150:118:[33290913,33291030]
5151:834:[33291698,33292531]
5152:90:[33293593,33293682]
5153:105:[33295564,33295668]
5154:89:[33318679,33318767]
5155:2957:[33321524,33324480]
5157:1486:[33327868,33329353]
5158:33:[33330366,33330398]
5159:91:[33333353,33333443]
5160:200:[33333790,33333989]
5161:117:[33334482,33334598]
5162:162:[33336253,33336414]
5163:2033:[33327868,33329900]
5164:135:[33330264,33330398]
5159:91:[33333353,33333443]
5160:200:[33333790,33333989]
5161:117:[33334482,33334598]
5162:162:[33336253,33336414]
5165:2531:[33327868,33330398]
5159:91:[33333353,33333443]
5160:200:[33333790,33333989]
5166:113:[33334482,33334594]
5167:89:[33337994,33338082]
5168:20:[33352097,33352116]
5169:400:[33354478,33354877]
5170:107:[33359124,33359230]
5171:883:[33359365,33360247]
5172:286:[33360195,33360480]
5173:136:[33360905,33361040]
5174:190:[33361155,33361344]
5175:61:[33361510,33361570]
5176:195:[33363726,33363920]
5177:131:[33366823,33366953]
5178:812:[33402049,33402860]
5179:133:[33403997,33404129]
5180:209:[33407852,33408060]
5181:142:[33409619,33409760]
5182:116:[33411114,33411229]
5183:164:[33412002,33412165]
5184:146:[33413822,33413967]
5185:207:[33415169,33415375]
5186:636:[33429651,33430286]
5187:862:[33402049,33402910]
5179:133:[33403997,33404129]
5180:209:[33407852,33408060]
5181:142:[33409619,33409760]
5182:116:[33411114,33411229]
5183:164:[33412002,33412165]
5188:143:[33413822,33413964]
5185:207:[33415169,33415375]
5186:636:[33429651,33430286]
5189:2895:[33473540,33476434]
5190:197:[33478807,33479003]
5191:74:[33480122,33480195]
5192:72:[33486991,33487062]
5193:112:[33487193,33487304]
5194:127:[33490042,33490168]
5195:177:[33502336,33502512]
5189:2895:[33473540,33476434]
5190:197:[33478807,33479003]
5191:74:[33480122,33480195]
5196:96:[33486967,33487062]
5193:112:[33487193,33487304]
5194:127:[33490042,33490168]
5197:119:[33497144,33497262]
5195:177:[33502336,33502512]
5189:2895:[33473540,33476434]
5190:197:[33478807,33479003]
5191:74:[33480122,33480195]
5196:96:[33486967,33487062]
5193:112:[33487193,33487304]
5194:127:[33490042,33490168]
5195:177:[33502336,33502512]
5198:2179:[33476825,33479003]
5191:74:[33480122,33480195]
5196:96:[33486967,33487062]
5193:112:[33487193,33487304]
5194:127:[33490042,33490168]
5197:119:[33497144,33497262]
5195:177:[33502336,33502512]
5198:2179:[33476825,33479003]
5191:74:[33480122,33480195]
5196:96:[33486967,33487062]
5193:112:[33487193,33487304]
5194:127:[33490042,33490168]
5195:177:[33502336,33502512]
5199:183:[33546713,33546895]
5200:122:[33546988,33547109]
5201:213:[33547201,33547413]
5202:178:[33547778,33547955]
5203:175:[33549554,33549728]
5204:174:[33557650,33557823]
5205:136:[33558882,33559017]
5206:167:[33560148,33560314]
5207:164:[33562307,33562470]
5208:114:[33563667,33563780]
5209:216:[33583502,33583717]
5210:352:[33585644,33585995]
5211:2327:[33611002,33613328]
5212:117:[33623853,33623969]
5213:258:[33625288,33625545]
5214:97:[33631071,33631167]
5215:1047:[33646625,33647671]
5216:83:[33722173,33722255]
5217:127:[33736087,33736213]
5218:65:[33741700,33741764]
5219:248:[33741948,33742195]
5220:335:[33745724,33746058]
5221:226:[33747187,33747412]
5222:80:[33760537,33760616]
5223:160:[33760747,33760906]
5224:1791:[33764530,33766320]
5225:1398:[33789223,33790620]
5226:278:[33794470,33794747]
5227:143:[33795671,33795813]
5228:116:[33796948,33797063]
5229:131:[33797875,33798005]
5230:204:[33799690,33799893]
5231:303:[33815197,33815499]
5225:1398:[33789223,33790620]
5226:278:[33794470,33794747]
5227:143:[33795671,33795813]
5228:116:[33796948,33797063]
5229:131:[33797875,33798005]
5230:204:[33799690,33799893]
5232:167:[33820001,33820167]
5233:414:[33820441,33820854]
5234:314:[33832716,33833029]
5235:88:[33834136,33834223]
5236:166:[33836021,33836186]
